subject,year,topic,exam,exercise,statement
Mates CCSS,2018,Programación Lineal,Reserva 1,Ejercicio 1 Opcion A,"Se considera la región definida por las siguientes inecuaciones:
2x-y>2 —x+2y<2 3x+y<15 y>0
a) Represéntala gráficamente y determine sus vértices.
b) Indique razonadamente si el punto (3,3) pertenece a dicha región
c) ¿En qué puntos de la región anterior la función F (x,y)=3x-2y alcanza los valores
máximo y mínimo y cuáles son éstos?. ,
SOCIALES II. 2018 RESERVA 1. EJERCICIO 1. OPCION A"
Mates CCSS,2018,Programación Lineal,Reserva 2,Ejercicio 1 Opción A,"La capacidad máxima de trabajo de un taller que se dedica a la confección de pañuelos y
corbatas es de 60 horas semanales. Cada pañuelo que confecciona le supone 2 horas de trabajo
y le reporta un beneficio de 4 euros. En el caso de las corbatas son 3 horas y 6 euros
respectivamente por unidad. Contrae el compromiso de que el número de corbatas
confeccionadas más el doble del número de pañuelos debe ser, como mínimo, 28. Con estas
condiciones, ¿cuántas unidades de cada tipo de prenda debe confeccionar para obtener un
beneficio económico máximo?
SOCIALES II. 2018 RESERVA 2. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2018,Programación Lineal,Reserva 3,Ejercicio 1 Opción A,"Una joyería elabora dos tipos de collares a partir de perlas blancas, grises y negras. Para un
collar de tipo A hacen falta 20 perlas blancas, 20 grises y 30 negras, mientras que para un
collar del tipo B, 10 perlas blancas, 20 grises y 60 negras. Se dispone de un máximo de 900
perlas blancas y 1400 grises, mientras que es necesario que se utilicen al menos 1800 perlas
negras. Sabiendo que cada collar del tipo A le supone a la joyería un beneficio de 600 euros y
cada collar del tipo B, 500 euros, calcule cuál debe ser la producción para obtener el máximo
beneficio, así como a cuánto asciende el mismo. ¿Es posible fabricar 40 collares del tipo A y 20
del tipo B?
SOCIALES II. 2018 RESERVA 3. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2018,Programación Lineal,Reserva 4,Ejercicio 1 Opción B,"Una fábrica de palas de pádel produce dos modelos A y B con los que obtiene un beneficio por
cada pala de 30 y 20 euros respectivamente. Para la elaboración de una pala del modelo A se
necesitan 90 g de fibra de carbono y 100 g de goma EVA, mientras que para una pala del
modelo B son necesarios 100 g de fibra de carbono y 50 g de goma EVA. La fábrica dispone
diariamente de 7.5 kg de fibra de carbono y 6.5 kg de goma EVA y quiere producir como
máximo 60 unidades diarias del modelo A. Calcule cuántas palas de cada modelo tiene que
fabricar para que el beneficio sea máximo y determine su importe. ¿Sería posible una
producción diaria de 49 palas del modelo A y 32 palas del modelo B?
SOCIALES II. 2018 RESERVA 4. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2018,Programación Lineal,Septiembre,Ejercicio 1 Opción A,"Sea el siguiente sistema de inecuaciones:
X+2y<11 x>2y-5 3x+y<18 x>0 y>0
a) Represente gráficamente la región que definen y calcule sus vértices.
b) Halle los puntos de esa región en los que la función F (x, y)=2x+3y alcanza los valores
máximo y mínimo y calcule dichos valores.
e) Justifique si el punto (5.5,2) pertenece a la región factible.
SOCIALES II. 2018 SEPTIEMBRE. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2019,Programación Lineal,Junio,Ejercicio 1 Opción A,"Una empresa textil quiere fabricar dos tipos de camisetas, lisas y estampadas. Para fabricar
una camiseta lisa necesita 70 g de algodón y 20 g de poliéster y para cada camiseta estampada
60 g de algodón y 10 g de poliéster. La empresa dispone para ello de 4200 g de algodón y 800 g
de poliéster. Para que sea rentable debe fabricar al menos 10 estampadas y además, el doble de
las estampadas debe ser al menos igual al número de lisas. Sabiendo que cada camiseta lisa da
un beneficio de 5 euros y cada estampada de 4 euros, ¿cuántas camisetas de cada tipo debería
fabricar para obtener el máximo beneficio? ¿Cuál es ese beneficio?.
SOCIALES II. 2019 JUNIO. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2019,Programación Lineal,Reserva 1,Ejercicio 1 Opcion A,"Consideremos el recinto definido por las siguientes desigualdades:
7y <15+3x y>x—3 3y>—x+11
a) Represente gráficamente el recinto anterior y calcule sus vértices.
b) Calcule en qué puntos se alcanzan los valores máximo y mínimo de la función
H(x, y) =4x — y —16 restringida al anterior recinto y obtenga dichos valores.
SOCIALES II. 2019 RESERVA 1. EJERCICIO 1. OPCION A"
Mates CCSS,2019,Programación Lineal,Reserva 2,Ejercicio 1 Opcion A,"Una granja elabora una dieta mezclando dos tipos de pienso A y B. El pienso A aporta 2 unidades
de Calcio y 1 de Hierro por cada kilogramo, mientras que el B aporta 1 de Calcio y 2 de Hierro. El
coste por kilogramo tanto del pienso A como del pienso B es 1 euro por kilogramo. La dieta
deberá aportar al menos 2 unidades de Calcio y 2 de Hierro. Determine los kilogramos que se han
de mezclar de cada tipo de pienso para que el coste de la dieta sea mínimo. ¿Cuál sería dicho
coste? ¿Cuántas unidades de Hierro y de Calcio se administrarían a los animales con esta dieta?
SOCIALES II. 2019 RESERVA 2. EJERCICIO 1. OPCION A"
Mates CCSS,2019,Programación Lineal,Reserva 3,Ejercicio 1 Opcion A,"a) Se considera el recinto cuadrado de vértices (1,0), (0,1), (—1,0) y (0,-1). Indique en qué
puntos del recinto se alcanzan el valor máximo de la función F (x,y)=3x+2y+7 y el valor
mínimo de la función G(x, y) = x + y + 6, calculando dichos valores.
b) Resuelva la ecuación matricial (A —-A' ) X =B,siendo A y B las matrices
SOCIALES II. 2019 RESERVA 3. EJERCICIO 1. OPCION A"
Mates CCSS,2019,Programación Lineal,Reserva 4,Ejercicio 1 Opcion A,"Se quiere elaborar dos suplementos alimenticios UNAL y DOSAL con idea de completar la dieta
de ciertos individuos. Cada comprimido de UNAL aporta 5 unidades de calcio, 5 de proteínas y 1
caloría y tiene un coste 0.6 euros, mientras que un comprimido de DOSAL aporta 2 unidades de
calcio, 5 de proteínas y 3 calorías, siendo su coste de 1 euro. Sabiendo que los mínimos diarios
requeridos son 10 unidades de calcio, 20 de proteínas y 6 calorías, encuentre la combinación de
comprimidos de los dos suplementos que satisfacen las necesidades diarias con el menor coste.
SOCIALES II. 2019 RESERVA 4. EJERCICIO 1. OPCION A"
Mates CCSS,2019,Programación Lineal,Septiembre,Ejercicio 1 Opción B,"Una empresa comercializa dos tipos de concentrado de café, A y B, que se obtienen a partir de
tres tipos de grano: de Colombia, de Etiopía y de Costa Rica. Para elaborar 1 kg de
concentrado A se necesitan 4.5 kg de grano de Colombia y 3 kg de grano de Etiopía. Por otra
parte, se requieren 7.5 kg de grano de Colombia y 1.5 kg de grano de Costa Rica para elaborar
1 kg de concentrado B. Actualmente la empresa dispone de un máximo de 67.5 kg de grano de
Colombia, 30 kg de grano de Etiopía y 9 kg de grano de Costa Rica. Además, se exige que el
número de kilogramos de concentrado A producidos debe ser mayor o igual que la mitad de los
kilogramos de concentrado B.
a) Represente la región factible que describe el problema anterior y determine sus vértices.
b) Indique de manera razonada si con las condiciones dadas sería posible producir 7 kg del
concentrado A y 5 kg del concentrado B.
c) Sabiendo que el beneficio obtenido por la venta de cada kilogramo del tipo A es 2 euros y de
cada kilogramo del tipo B es 4 euros, ¿cuántos kilogramos del tipo A y cuántos del tipo B se
habrán de producir para que el beneficio sea máximo? ¿Cuál es ese beneficio?.
SOCIALES II. 2019 SEPTIEMBRE. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2019,Programación Lineal,Ponencia,9,"a) Represente el recinto limitado por las siguientes restricciones, calculando sus vértices:
y<2x x—y<2 3x+2y<24 2x+3y>12
b) Halle los puntos de esta región donde la función F(x,y)=x+2y alcanza los valores
máximo y mínimo, calculando dichos valores.
SOCIALES II. 2019 PONENCIA 9"
Mates CCSS,2018,Programación Lineal,Ponencia,10,"Una librería necesita al menos 14 cajas de rotuladores, 8 cajas de folios y 18 cajas de bolígrafos.
Dos distribuidores pueden proporcionarle los materiales, pero solamente los venden en lotes
completos. El distribuidor A envía en cada lote 2 cajas de rotuladores, 4 de folios y 1 de
bolígrafos. El distribuidor B envía en cada lote 3 cajas de rotuladores, 1 de folios y 7 de
bolígrafos. Los costes por lote que se compre a cada distribuidor son de 60 € y 65 €,
respectivamente. ¿Cuántos lotes habrá que comprar a cada distribuidor para que los costes
sean mínimos?. ¿Cuáles serían esos costes?.
SOCIALES II. 2018 PONENCIA 10"
Mates CCSS,2019,Programación Lineal,Ponencia,11,"Consideremos el recinto definido por las siguientes desigualdades:
2y<-3x+3 y>x—-6 2x<7y+37
a) Represente gráficamente el recinto anterior y calcule sus vértices.
b) Calcule en qué punto se alcanza el mínimo de la función H (x, y) =-3x +3y +2 restringida
al anterior recinto y cuál es dicho valor.
SOCIALES II. 2019 PONENCIA 11"
Mates CCSS,2018,Programación Lineal,Ponencia,12,"Una agencia de viajes quiere reservar una serie de camarotes para un crucero. Sus previsiones
de venta son de al menos 8 camarotes individuales, 10 camarotes dobles y 8 triples.
Actualmente hay dos navieras que le ofrecen sendas ofertas por paquetes. La naviera A le
ofrece comprar paquetes formados por 3 camarotes individuales, 2 dobles y 2 triples a 7800
euros el paquete. La naviera B ofrece paquetes a 8000 euros, formados por 2 camarotes
individuales, 3 dobles y 2 triples. ¿Cuántos paquetes habrá de comprar a cada naviera para
que la agencia de viajes tenga un coste mínimo?. ¿A cuánto asciende dicho coste?.
SOCIALES II. 2018 PONENCIA 12"
Mates CCSS,2018,Programación Lineal,Ponencia,13,"Un agricultor quiere abonar su terreno con una mezcla de dos abonos A y B. El abono A aporta
por cada kg de producto 3 unidades de Nitrógeno, 1 unidad de Potasio y 1 de Fósforo, mientras
que el abono B aporta por cada kg de producto 1 unidad de Nitrógeno, 1 unidad de Potasio y 4
de Fósforo. El terreno a abonar necesita al menos 10 unidades de Nitrógeno, al menos 6 de
Potasio y al menos 12 de Fósforo. Por otra parte, se sabe que el precio de cada producto es de 5
€/kg para el abono A y 2 €/kg para el abono B. ¿Cuántos kg de abono se han de mezclar para
que, respetando las condiciones indicadas, el coste sea el mínimo posible?.
SOCIALES II. 2018 PONENCIA 13"
Mates CCSS,2018,Programación Lineal,Ponencia,14,"Una empresa dedicada al comercio electrónico, pretende planificar su publicidad diaria en
radio y televisión. Se estima que cada espacio publicitario en radio proporciona 2000 nuevos
clientes en la sección de electrónica y 4000 en la sección de moda. Por otra parte, la estimación
de nuevos clientes por cada espacio publicitario en TV es de 1000 para la sección de electrónica
y 10000 para la sección de moda. La empresa desea conseguir diariamente al menos 8000
nuevos clientes en electrónica y 32000 en moda. Se sabe que cada espacio publicitario tiene un
coste de 5000 euros en radio y de 12000 euros en TV y que la emisión en TV no puede superar
el doble de la emisión en radio.
Determine el número de espacios publicitarios que se deben emitir diariamente para conseguir
los objetivos indicados de nuevos clientes con un coste mínimo. ¿Cuál es dicho coste?.
SOCIALES II. 2018 PONENCIA 14"
Mates CCSS,2019,Programación Lineal,Ponencia,15,"a) Represente gráficamente la región factible definida por las siguientes restricciones,
calculando sus vértices:
2x-y>4 2x+3y>12 y>1 y<10
b) Calcule el mínimo de F (x, y) = 3x +4y enla región anterior.
SOCIALES II. 2019 PONENCIA 15"
Mates CCSS,2020,Programación Lineal,Junio,Ejercicio A2,"a) (1 punto) Una fábrica de electrodomésticos dispone de dos cadenas de montaje. En una hora
de trabajo, la cadena A produce 10 lavadoras y 5 frigoríficos, mientras que la cadena B
produce 7 lavadoras y 6 frigoríficos. El coste de cada hora de trabajo en las cadenas A y B es de
1200y 1500 euros, respectivamente. La cadena A puede funciona, como máximo, el doble de
horas que la cadena B. Si deben producir como mínimo 400 lavadoras y 280 frigoríficos,
formule, sin resolver, el problema que permite obtener las horas de funcionamiento de las
cadenas A y B para minimizar el coste de producción de esos electrodomésticos.
b) (15 puntos) Represente el recinto definido por las siguientes inecuaciones y calcule sus
vértices: x+2y>7 ; 4x—y>1 ; 2x—y<4 ; 3x+2y<20 ; x>0 ; y>0
Obtenga el valor mínimo de la función F (x,y)=2x+y en el recinto anterior, así como el
punto en el que se alcanza.
SOCIALES II. 2020 JUNIO. EJERCICIO A2"
Mates CCSS,2020,Programación Lineal,Reserva 1,Ejercicio A1,"Con el fin de recaudar dinero para el viaje de fin de curso, los alumnos de un instituto van a
poner a la venta dos tipos de bolsas de merienda. El primer tipo contendrá dos bocadillos, un
refresco y una pieza de fruta y el segundo tipo tendrá un bocadillo, un refresco y dos piezas de
fruta. Por cada bolsa del primer tipo cobrarán 6 euros y por las del segundo tipo 5 euros.
Sabiendo que disponen de 120 bocadillos, 70 refrescos y 110 piezas de fruta y que se tiene
garantizada la venta de todas las bolsas, ¿cuántas convendría preparar de cada tipo para que
la cantidad de dinero obtenida por su venta sea máxima y a cuánto asciende la misma? ¿Es
posible que vendan 40 bolsas de cada tipo? ¿Hay alguna posibilidad de que el importe de las
ventas sea de 410 euros?
SOCIALES II. 2020 RESERVA 1. EJERCICIO A1"
Mates CCSS,2020,Programación Lineal,Reserva 2,Ejercicio A1,"(2.5 puntos) Un cocinero tiene que hacer el postre para una cena y le han encargado dos de sus
mejores creaciones: Delicia Roja y Delicia Negra. Para elaborar 1 kg de Delicia Roja son
necesarias 3 tarrinas de fresas y 1 tableta de chocolate y para elaborar 1 kg de Delicia Negra se
necesita 1 tarrina de fresas y 2 tabletas de chocolate. Dispone de 15 tarrinas de fresas y 10
tabletas de chocolate. Además, la cantidad de Delicia Negra no debe ser inferior a 175 kg y
tampoco debe ser superior al doble de Delicia Roja. Si cada kilogramo de Delicia Roja le
reporta un beneficio de 3 euros y el de Delicia Negra 5 euros, averigiie qué cantidad de cada
postre debe elaborar para conseguir un beneficio máximo y a cuánto asciende ese beneficio.
SOCIALES II. 2020 RESERVA 2. EJERCICIO A1"
Mates CCSS,2020,Programación Lineal,Reserva 3,Ejercicio A1,"(2.5 puntos) Una confitería elabora dos tipos de tartas, unas de chocolate y otras de merengue y
chocolate. Para ello dispone de 100 kg de bizcocho, 80 kg de crema de chocolate y 46 kg de
merengue. Para elaborar una tarta de chocolate, se requieren 1 kg de bizcocho y 2 kg de crema
de chocolate y para la tarta de chocolate y merengue se requieren 2 kg de bizcocho, 1 kg de
crema de chocolate y 1 kg de merengue. Por cada tarta de chocolate se obtiene un beneficio de
10 euros y de 12 euros por cada una de merengue y chocolate. Suponiendo que se vende todo lo
que se elabora, ¿cuántas tartas de cada tipo debe preparar para obtener un beneficio máximo?
¿Cuál es dicho beneficio?
SOCIALES II. 2020 RESERVA 3. EJERCICIO A1"
Mates CCSS,2020,Programación Lineal,Reserva 4,Ejercicio A2,"Se considera la región del plano definida por las siguientes inecuaciones:
X+y<4; x—-y2—2 ; x+3y>2; y<2
a) (15 puntos) Represéntela gráficamente y determine sus vértices.
b) (0%25 puntos) Indique razonadamente si el punto (4,—0'75) pertenece a dicha región.
ce) (0.75 puntos) ¿En qué puntos de la región anterior la función F (x, y)= x +y alcanza los
valores máximo y mínimo y cuáles son estos valores?
SOCIALES II. 2020 RESERVA 4. EJERCICIO A2"
Mates CCSS,2020,Programación Lineal,Septiembre,Ejercicio A2,"a) (1?75 puntos) Represente la región factible definida por las siguientes inecuaciones y calcule
sus vértices:
X+2y<13 x-y<4 x—-2y>—7 Xx+y>5
b) (0%75 puntos) Calcule los valores máximo y mínimo de la función objetivo F (x, y)= x +y en
la región anterior y determine los puntos en los que se alcanzan.
SOCIALES II. 2020 SEPTIEMBRE. EJERCICIO A2"
Mates CCSS,2021,Programación Lineal,Junio,Ejercicio A1,"Una empresa de recambios industriales produce dos tipos de baterías, A y B. Su producción
semanal debe ser de al menos 10 baterías en total y el número de baterías de tipo B no puede
superar en más de 10 unidades a las fabricadas del tipo A. Cada batería de tipo A tiene unos
gastos de producción de 150 euros y cada batería de tipo B de 100 euros, disponiendo de un
máximo de 6000euros a la semana para el coste total de producción.
Si la empresa vende todo lo que produce y cada batería de tipo A genera un beneficio de
130euros y la de tipo B de 140 euros, ¿cuántas baterías de cada tipo tendrán que producir a la
semana para que el beneficio total sea máximo?. ¿Cuál es ese beneficio?.
SOCIALES II. 2021 JUNIO. EJERCICIO A1"
Mates CCSS,2021,Programación Lineal,Reserva 1,Ejercicio A1,"La Agencia Espacial Europea contará con un presupuesto de 24 millones de euros para
financiar misiones sobre Observación de la Tierra y para financiar programas de Transporte
Espacial.
Cada misión supone una inversión de 200.000 euros y cada programa 100.000 euros. Teniendo
en cuenta que en la decisión final deben superarse los 2 millones de euros de inversión y el
número de misiones debe ser al menos 4, pero no más de la mitad del número de programas,
¿cuántas misiones y cuántos programas se deben llevar a cabo para obtener el máximo de la
función F (x, y) =0'6x +0'4y, con x misiones e y programas?.
,
SOCIALES II. 2021 RESERVA 1. EJERCICIO A1"
Mates CCSS,2021,Programación Lineal,Reserva 2,Ejercicio A1,"Un laboratorio farmacéutico tiene una línea de producción con dos medicamentos A y B, con
marca comercial y genérico respectivamente, de los cuales, entre los dos como máximo puede
fabricar 10 unidades a la hora. Desde el punto de vista del rendimiento, se han de producir al
menos 4 unidades por hora entre los dos y por motivos de política sanitaria, la producción de A
ha de ser como mucho 2 unidades más que la de B.
Cada unidad de tipo A que vende le produce un beneficio de 60 euros, mientras que cada
unidad de tipo B le produce un beneficio de 25 euros. Si se vende todo lo que se produce,
determine las unidades de cada medicamento que deberá fabricar por hora para maximizar su
beneficio y obtenga el valor de dicho beneficio.
SOCIALES II. 2021 RESERVA 2. EJERCICIO A1"
Mates CCSS,2021,Programación Lineal,Reserva 3,Ejercicio A1,"a) Una frutería vende dos tipos de surtidos de frutos rojos, A y B. El surtido de tipo A contiene
75 g de arándanos, 100 g de frambuesas y se vende a 2,40 euros, mientras que el de tipo B
contiene 75 g de arándanos, 50 g de frambuesas y se vende a 1,80 euros. La frutería dispone de
un total de 3?75 kg de arándanos y 4 kg de frambuesas y el número de surtidos que vende del
tipo A, siempre es menor o igual al doble de los de tipo B.
Formule, sin resolver, el problema que permite obtener el número de surtidos de cada tipo que
debe vender para que el beneficio sea máximo.
b) Represente el recinto limitado por las siguientes restricciones, calculando sus vértices:
X+4y>5 ; x+2y>4 ; 7x+5y<35 ; x>0
¿En qué punto de la región anterior la función F (x,y)=2x+ y alcanza el mínimo y cuál es
dicho valor?.
SOCIALES II. 2021 RESERVA 3. EJERCICIO A1"
Mates CCSS,2021,Programación Lineal,Reserva 4,Ejercicio A2,"Se consideran las siguientes inecuaciones:
Sx—3y>—9 ; x+y<11 ; 6x+y<36 ; x+2y>6
a) Representa la región factible definida por las inecuaciones anteriores y determine sus
vértices.
b) ¿Pertenece el punto (5,7) a la región factible anterior?.
c) Calcule los valores máximo y mínimo de la función F (x, y) =10x —6y en la región anterior
y determine los puntos en los que se alcanzan.
SOCIALES II. 2021 RESERVA 4. EJERCICIO A2"
Mates CCSS,2021,Programación Lineal,Julio,Ejercicio A2,"Se consideran las siguientes inecuaciones:
Sx—-4y<—-19 3x-4y<-13 x>—7 x—y>2
a) Represente la región factible definida por las inecuaciones y determine sus vértices.
b) ¿Cuáles son los puntos en los que se alcanza el mínimo y el máximo de la función
15 , . ,
G(x, y) = _Ex + E y enlacitada región factible?. ¿Cuál es su valor?.
c) Responda de forma razonada si la función G(x, y) = —%x+% y puede alcanzar el valor 37
en la región factible hallada.
SOCIALES II. 2021 JULIO. EJERCICIO A2"
Mates CCSS,2022,Programación Lineal,Junio,Ejercicio A1,"Una pastelería decide preparar dos tipos de cajas de pastelitos para regalar a los clientes en su
inauguración. En total dispone de 120 piononos y 150 pestiños. En la caja del primer tipo habrá
3 piononos y 2 pestiños y en la caja del segundo tipo 4 piononos y 6 pestiños. Deben preparar al
menos 9 cajas del segundo tipo.
Determine cuántas cajas de cada tipo deberá preparar para realizar el máximo número de
regalos posible. En este caso, indique cuántos piononos y cuántos pestiños se utilizarán.
SOCIALES II. 2022 JUNIO. EJERCICIO A1"
Mates CCSS,2022,Programación Lineal,Reserva 1,Ejercicio A2,"Una sastrería dispone de 70m? de tela de lino y de 150m? de tela de algodón. En la confección
de un traje se emplea 1m? de tela de lino y 3m? de tela de algodón, y en un vestido se
necesitan 2m” de tela de cada tipo. Se obtienen 60 euros de beneficio por cada traje y 70 euros
por cada vestido. Determine el número de trajes y vestidos que se deben confeccionar para
obtener el máximo beneficio, así como dicho beneficio máximo.
SOCIALES II. 2022 RESERVA 1. EJERCICIO A2"
Mates CCSS,2022,Programación Lineal,Reserva 2,Ejercicio A1,"Se considera el recinto definido por las siguientes inecuaciones:
Xx+2y>7 2x—y<4 A4x-—y>1 3x+2y<20
a) Represente dicho recinto y calcule sus vértices.
b) Obtenga el valor máximo de la función F (x, y)= x+3y en el recinto anterior, así como el
punto donde se alcanza.
SOCIALES II. 2022 RESERVA 2. EJERCICIO A1"
Mates CCSS,2022,Programación Lineal,Reserva 3,Ejercicio A2,"Una papelería quiere vender 400 cuadernos de vacaciones y 300 estuches de lápices de colores.
Para ello ha preparado dos lotes de esos productos a precios especiales. Los lotes de tipo A
contienen 2 cuadernos y dos estuches; los lotes de tipo B contienen 3 cuadernos y 1 estuche. No
es posible vender más de 100 lotes de tipo B. Cada lote de tipo A se vende a 35 € y cada lote de
tipo B a 45 €. Calcule cuántos lotes de cada tipo debe vender la papelería para conseguir el
máximo valor de ventas. ¿A cuánto asciende dicho valor?
SOCIALES II. 2022 RESERVA 3. EJERCICIO A2"
Mates CCSS,2022,Programación Lineal,Reserva 4,Ejercicio A1,"Una fábrica de juguetes educativos produce juegos de ajedrez y dominó. Para fabricar un
ajedrez se necesitan 2 kg de madera y 4 horas de trabajo, mientras que para fabricar un
dominó se necesita 1 kg de madera y 1 hora de trabajo. Para que la producción sea rentable
hay que hacer al día al menos 3 juegos y emplear como máximo 7 kg de madera y 9 horas de
trabajo. Cada ajedrez se vende por 40 € y cada dominó por 15 €. ¿Cuántos juegos de ajedrez y
dominó deben fabricarse para que la ganancia obtenida sea máxima? ¿Cuál será esa ganancia?
SOCIALES II. 2022 RESERVA 4. EJERCICIO A1"
Mates CCSS,2022,Programación Lineal,Julio,Ejercicio A2,"Se considera el recinto limitado por las siguientes inecuaciones:
y—-2x<7 —x+3y<21 x+2y<19 x+y<14
a) Represente el recinto y determine sus vértices.
b) Calcule los valores máximo y mínimo de la función F(x, y)= x+4y en el recinto anterior,
así como los puntos donde se alcanza.
c) ¿Podría tomar la función objetivo F el valor de 40 en algún punto de la región factible? ¿Y el
valor 20?. Justifique las respuestas.
SOCIALES II. 2022 JULIO. EJERCICIO A2"
Mates CCSS,2023,Programación Lineal,Junio,Ejercicio A1,"Sea la función F (x, y) = 5x —3y y la región del plano R definida mediante las inecuaciones:
2x—3y<1 4x+y<9 x+y<5 9x-y>0 y=0
a) Dibuje la región R y calcule sus vértices.
b) Indique razonadamente si los puntos A(2,2) y B(1,3'5) pertenecen a la región R.
c) Obtenga los puntos de la región R donde F alcanza el máximo y el mínimo y calcule sus
valores correspondientes.
SOCIALES II. 2023 JUNIO. EJERCICIO A1"
Mates CCSS,2023,Programación Lineal,Reserva 1,Ejercicio A2,"Una empresa de material informático dispone de dos cadenas de fabricación, A y B, en las que
quiere aumentar su producción realizando horas extraordinarias.
En una hora extraordinaria de trabajo, la cadena A prepara 15 portátiles y 6 tablets, y la
cadena B prepara 10 portátiles y 10 tablets. Los costes de producción por hora extraordinaria
de A y B son de 300 € y 600 € respectivamente por hora extraordinaria. La cadena B puede
realizar, como máximo, el triple de horas extraordinarias que la cadena A. Si para la próxima
semana se debe producir adicionalmente un máximo de 360 portátiles y al menos 216 tablets,
formule y resuelva el problema que permita obtener la planificación de la empresa que
minimice los costes de producción. ¿A cuánto ascienden dichos costes?.
SOCIALES II. 2023 RESERVA 1. EJERCICIO A2"
Mates CCSS,2023,Programación Lineal,Reserva 2,Ejercicio A2,"Una compañía de transporte marítimo de mercancías dispone de dos barcos B, y B, para
realizar una determinada ruta, durante un año, entre dos ciudades costeras europeas. El barco
B , no puede realizar más de 14 viajes y debe realizar tantos viajes o más que el barco B,.
Entre los dos barcos deben realizar al menos 10 viajes y como mucho 24. La compañía obtiene
unos beneficios de 15000 € por cada viaje del barco B, y 17000 € por cada viaje del barco B,.
Halle el número de viajes que debe realizar cada barco para que el beneficio obtenido por la
empresa sea máximo y obtenga dicho beneficio.
SOCIALES II. 2023 RESERVA 2. EJERCICIO A2"
Mates CCSS,2023,Programación Lineal,Reserva 3,Ejercicio A1,"El aforo de un campo de fútbol es de 10000 personas. Según el reglamento establecido por la
federación de fútbol, como máximo deben ponerse a la venta 3000 entradas para los aficionados
del equipo visitante y por cada aficionado visitante debe haber dos aficionados locales como
mínimo y cuatro aficionados locales como máximo.
Si el precio de la entrada es de 50 € pero el aficionado local tiene un descuento del 20%,
¿cuántos aficionados locales y visitantes deben asistir para obtener el mayor importe con la
venta de entradas?.
SOCIALES II. 2023 RESERVA 3. EJERCICIO A1"
Mates CCSS,2023,Programación Lineal,Reserva 4,Ejercicio A1,"Una empresa de pinturas quiere elaborar botes de pintura de dos colores nuevos: Júpiter y
Minerva. Para ello, dispone de 1000 kg de pintura de color verde, 800 kg de color morado y 300
kg de color naranja. Para elaborar un bote de color Júpiter se necesitan 10 kg de pintura verde,
5 kg de morada y 5 kg de naranja. Para elaborar un bote de color Minerva se necesitan 5 kg de
pintura verde y 5 kg de morada. Sabiendo que se obtiene un beneficio de 30 € por cada bote de
pintura Júpiter y 20 € por un bote de pintura Minerva, ¿cuántos botes de cada tipo deberá
fabricar la empresa para obtener un beneficio máximo? ¿cuál será el valor de ese beneficio?.
SOCIALES II. 2023 RESERVA 4. EJERCICIO A1"
Mates CCSS,2023,Programación Lineal,Julio,Ejercicio A2,"Un artesano decide montar dos tipos de anillos utilizando dos tipos de piedras semipreciosas,
una de mayor calidad que otra. Para montar uno de los anillos tarda 20 minutos y utiliza 1 de
las piedras de mayor calidad y 2 de la menor calidad. Para el otro tarda 50 minutos y utiliza 3
piedras de mayor calidad y 1 de menor calidad.
Semanalmente, el artesano dispone de 200 piedras de mayor calidad y 150 de menor calidad.
Además, quiere trabajar al menos 1900 minutos a la semana.
Sabiendo que el primer tipo de anillo se vende a 21€, el segundo a 50€ y que deben fabricarse al
menos 20 anilllos del primer tipo a la semana, determine cuántos anillos de cada tipo deben
montarse para maximizar el valor de la ventas. ¿A cuánto asciende dicho valor?.
SOCIALES II. 2023 JULIO. EJERCICIO A2"
Mates CCSS,2024,Programación Lineal,Junio,Ejercicio A2,"Un agricultor posee una finca con un olivar intensivo de secano y desea transformar una parte
de la misma en regadío, pero manteniendo un mínimo de 20 hectáreas de cultivo de secano.
Para ello, anualmente dispone de 30.000 m* de agua, de 5.500 kg de abono y de 3.00 kg de
productos fitosanitarios. Cada hectárea de olivar de regadío necesita 1.500 m* de agua, 110 kg
de abono y 80 kg de productos fitosanitarios; mientras que cada hectárea de olivar de secano
precisa 100 kg de abono y 50 kg de productos fitosanitarios. Se sabe que la producción anual
por hectárea es de 5.000 kg en secano y de 10.000 kg en regadío. Determine el número de
hectáreas de olivar de secano y de regadío que el agricultor debe cultivar para maximizar su
producción, así como la producción máxima esperada.
SOCIALES II. 2024 JUNIO. EJERCICIO A2"
