subject,year,topic,exam,exercise,statement
MATES_CCSS,2015,Funciones CCSS,Reserva 2,"Ejercicio 2, Opción A","La mosca común solamente vive si la temperatura media de su entorno está comprendida entre
4'C y 36""C. La vida en días, en función de la temperatura media 7, medida en grados
centígrados, viene dada por la función:
V(T)= 0 *-40T+16)  Te[4,36]
a) Determine la vida máxima que puede alcanzar la mosca común.
b) Calcule la vida mínima e indique la temperatura media a la que se alcanza.
c) Si sabemos que una mosca ha vivido 15 días, ¿a qué temperatura media ha estado el entorno
donde ha habitado?
SOCIALES Il. 2015 RESERVA 2 EJERCICIO 2. OPCION A"
MATES_CCSS,2015,Funciones CCSS,Reserva 2,"Ejercicio 2, Opción B","Calcule la derivada de cada una de las siguientes funciones:
a) f(x)= Pp
b) g(a)=(3?*-x+1):e*
o) h(x)=l0g(x?+x+1)
SOCIALES Il. 2015 RESERVA 2 EJERCICIO 2. OPCION B"
Mates CCSS,2015,Funciones CCSS,Reserva 3,"Ejercicio 2, Opción A","Sea la función f(x)=% —x*+1 si 0<x<4
x?-8x+17 si x>4
a) Represente gráficamente la función f.
b) Estudie su continuidad y derivabilidad.
e) Calcule £'(1) y £ (5)
SOCIALES IT. 2015 RESERVA 3 EJERCICIO 2. OPCION A"
MATES_CCSS,2015,Funciones CCSS,Reserva 3,"Ejercicio 2, Opción B","Se considera la función f(x)=x*-2x?*+x
a) Halle el máximo, el mínimo y el punto de inflexión de la función.
b) Calcule los puntos de corte con los ejes.
c) Obtenga las ecuaciones de las rectas tangentes a la gráfica de f en los puntos de abscisas
x=0y x=1
SOCIALES Il. 2015 RESERVA 3 EJERCICIO 2. OPCION B"
Mates CCSS,2015,Funciones CCSS,Reserva 4,"Ejercicio 2, Opción A","2x-5
si x<2
Sea la función f(x)=x3 x+4
x*-3x? si x>2
a) Determine y represente gráficamente sus asíntotas. Calcule el punto donde la gráfica de la
función f corta al eje de ordenadas.
b) Halle la ecuación de la recta tangente a la gráfica de fen x =-3
SOCIALES II. 2015 RESERVA 4 EJERCICIO 2. OPCION A"
MATES_CCSS,2015,Funciones CCSS,Reserva 4,"Ejercicio 2, Opción B","Se considera la función f, definida a trozos por la expresión
=x?+x+6 si xs2
1c0=l
a) Estudie la continuidad de la función.
b) Analice la derivabilidad de la función.
c) Represéntela gráficamente, determinando los extremos, los intervalos de crecimiento y
decrecimiento y los puntos de corte con los ejes.
SOCIALES Il. 2015 RESERVA 4 EJERCICIO 2. OPCION B"
MATES_CCSS,2015,Funciones CCSS,Septiembre,"Ejercicio 2, Opción A","a) Determine el valor de a para que sea continua en x =—1 la función:
ax
f()= x-1
si x<-—1
x9-3x*+6x-2 si x>-1
b) Calcule los coeficientes b y c de la función g(x)=x*+bx*+cx-—2 para que (1,2) sea un
punto de inflexión de g
SOCIALES Il. 2015. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2015,Funciones CCSS,Septiembre,"Ejercicio 2, Opción B","Sea la función f(x)=x*-—9x?+8
a) Halle las coordenadas de sus extremos relativos y de su punto de inflexión, si existen.
b) Determine la ecuación de la recta tangente a la gráfica de f en el punto de abscisa x=1.
SOCIALES Il. 2015. SEPTIEMBRE. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2017,Funciones CCSS,Junio,"Ejercicio 2, Opción A","Sea f(t) el porcentaje de ocupación de un determinado complejo hotelero en función del
tiempo £, medido en meses, transcurridos desde su inauguración:
+20 si 0<t<6
FO=A 001-240
t+4
a) ¿Evoluciona la función f de forma continua?.
b) ¿Cuál sería el porcentaje de ocupación al finalizar el segundo año?.
c) ¿En qué momentos el porcentaje de ocupación sería del 40 %.?.
d) ¿Llegaría en algún momento a estar completo en caso de que estuviese abierto
t>6
indefinidamente?
SOCIALES Il. 2017 JUNIO. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2017,Funciones CCSS,Junio,"Ejercicio 2, Opción B","a) Calcule las derivadas de las siguientes funciones:
fO)=
5x
e g(x)=(2x?-—x)?-In(x*+2)
x —X
b) Determine la ecuación de la recta tangente a la gráfica de la función h(x)= 1 en el punto de
x
abscisa x=1.
SOCIALES Il. 2017. JUNIO. EJERCICIO 2. OPCION B"
MATES_CCSS,2017,Funciones CCSS,Reserva 1,"Ejercicio 2, Opción A","En una especie animal la contracción del iris, en décimas de milímetro, después de exponer el
ojo a una luz brillante durante un determinado tiempo, viene dada por
t? si 0<t<2
t)=
FO Li 12
donde f es el tiempo, en segundos, que transcurre desde que se concentra la luz en el ojo.
a) Estudie la continuidad y la derivabilidad de la función f.
b) Represente gráficamente la función f, determinando los intervalos de crecimiento y
decrecimiento y sus asíntotas, en caso de que existan.
c) Determine en qué instante se obtiene la máxima contracción y su valor.
SOCIALES IL. 2017 RESERVA 1. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2017,Funciones CCSS,Reserva 1,"Ejercicio 2, Opción B","1
x-4
Sea la función f(x)=3x+3 si 0<x<2
si x<0
x?41 si x>2
a) Estudie la continuidad de la función en su dominio y clasifique sus discontinuidades, en caso
de que exista alguna.
b) Estudie la derivabilidad de la función en su dominio.
SOCIALES Il. 2017 RESERVA 1. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2017,Funciones CCSS,Reserva 2,"Ejercicio 2, Opción A","Sea la función f(x)=x*-12x+1.
a) Estudie su monotonía y determine sus extremos relativos.
b) Obtenga la ecuación de la recta tangente a la gráfica de la función en el punto de abscisa
x=1.
SOCIALES IL. 2017 RESERVA 2. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2017,Funciones CCSS,Reserva 2,"Ejercicio 2, Opción B","a) Calcule los valores de los parámetros a y b para que la gráfica de la función
$f(x)=x?*+ax?+b presente un extremo relativo en el punto (2,6).
b) Para a=1 y b=1, halle la ecuación de la recta tangente a la gráfica de esa función en el
punto de abscisa x=1.
SOCIALES Il. 2017 RESERVA 2. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2017,Funciones CCSS,Reserva 3,"Ejercicio 2, Opción A","El beneficio en euros que obtiene una empresa al vender x unidades de un artículo viene dado
por la función B(x)=—x>*+360x-—18000  50<x<350.
a) ¿Cuál es el beneficio obtenido si vende 100 unidades? ¿Cuántas unidades debe vender para
obtener un beneficio de 13500 €?
b) ¿Cuál es el número de unidades que debe vender para que el beneficio sea máximo? ¿A
cuánto asciende ese beneficio?
c) Represente gráficamente la función y determine cuántas unidades hay que vender para no
obtener pérdidas.
SOCIALES IL. 2017 RESERVA 3. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2017,Funciones CCSS,Reserva 3,"Ejercicio 2, Opción B","' a si x<0
Se considera la función f(x)= x-1
x?*-bx-1 si x>0
a) Calcule el valor de a y b, para que la función sea derivable en x=0.
b) Para a=1 y b=2, halle la ecuación de la recta tangente a la gráfica de la función en el
punto de abscisa x=2.
SOCIALES Il. 2017 RESERVA 3. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2017,Funciones CCSS,Reserva 4,"Ejercicio 2, Opción A","Una empresa quiere invertir en productos financieros un mínimo de un millón de euros y un
máximo de seis millones de euros. La rentabilidad que obtiene viene dada en función de la
cantidad invertida, x, por la siguiente expresión:
x-2 sí 1<x<2
R(x)=
—x?*+10x-16 si 2<x<6
donde tanto x, como R(x), están expresadas en millones de euros.
a) Estudie la continuidad de la función R(x).
b) Esboce la gráfica de la función.
Cc) ¿Qué cantidad debe invertir para obtener la máxima rentabilidad y a cuánto asciende ésta?
¿Para qué valores de x la rentabilidad es positiva?
SOCIALES Il. 2017 RESERVA 4. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2017,Funciones CCSS,Reserva 4,"Ejercicio 2, Opción B","ax—3x? si x<l
Se considera la función f(x)= |
2x*+b si x>1
a) Calcule los valores de a y b para que la función f sea derivable en x=1.
b) Para a=3 y b=-2 , estudie la monotonía y curvatura de la función f.
SOCIALES IL. 2017 RESERVA 4. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2017,Funciones CCSS,Septiembre,"Ejercicio 2, Opción A","Sea la función f(x)=x*+ax?*+bx
a) Halle a y b sabiendo que la función tiene un mínimo en el punto de abscisa x=-—1 y un
punto de inflexión en el punto de abscisa x =-2.
b) Para a=6 y b=9, halle los puntos de corte con los ejes, estudie la monotonía y extremos y
esboce la gráfica de la función.
SOCIALES Il. 2017. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2017,Funciones CCSS,Septiembre,"Ejercicio 2, Opción B","5x-16
Se consideran las siguientes funciones: f(x)= * y g(x)=x?
x
a) Determine la abscisa del punto donde se verifique f '(x)=g'(x).
b) Calcule la ecuación de la recta tangente a la gráfica de cada función en el punto de abscisa
x=2 y determine el punto de corte de ambas rectas tangentes, si existe.
SOCIALES Il. 2017. SEPTIEMBRE. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2018,Funciones CCSS,Junio,"Ejercicio 2, Opción A","La función de costes de una empresa se puede determinar mediante la expresión
f(x)=40-6x+x?, para x>0 donde “x” representa la cantidad producida de un
determinado artículo. a) ¿Disminuye el coste alguna vez? Determine la cantidad producida de
dicho artículo cuando el coste es mínimo y cuál es dicho coste. b) ¿Cuál sería el coste si no se
produjese nada de ese artículo? Si el coste fuese 80, ¿Cuántas serían las unidades producidas?
c) Represente gráficamente la función.
SOCIALES Il. 2018 JUNIO. EJERCICIO 2 OPCIÓN A"
MATES_CCSS,2018,Funciones CCSS,Junio,"Ejercicio 2, Opción B","x?+ax? si x<l
Sea la función f(x)= 2
bx+= si x>1
x
a) Calcule los valores de “a” y “b” para que la función sea continua y derivable en x=1.
b) Para b=3, determine la ecuación de la recta tangente a la gráfica de esa función en el punto de
abscisa x=2.
SOCIALES Il. 2018 JUNIO. EJERCICIO 2 OPCIÓN B"
MATES_CCSS,2018,Funciones CCSS,Reserva 1,"Ejercicio 2, Opción A","La velocidad que lleva un móvil, en función del tiempo £, viene dado por la siguiente función:
NM? si 0<t<1
v(t) = 2t+a si 1<t<5
-1*4+121+b si 5<t<10
a) Determine a y b para que la función sea continua en los instantes £=1 y t=5.
b) Para a=5 y b=-20, estudie la derivabilidad en los instantes £=1 y £=5. ¿En qué
momento el móvil alcanza la velocidad máxima?.
SOCIALES IL. 2018 RESERVA 1. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2018,Funciones CCSS,Reserva 1,"Ejercicio 2, Opción B","2x+1
Dada la función f(x)= 1-2x
x*-x-a si x20
si x<0
a) Obtenga el valor de a para que la función sea continua en x =0. Para ese valor de a, ¿sería
derivable en x =0?.
b) Para a=2, estudie su monotonía y extremos relativos.
SOCIALES Il. 2018 RESERVA 1. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2018,Funciones CCSS,Reserva 2,"Ejercicio 2, Opción A","a) Calcule la derivada de las funciones
es
F(x)=x-In(x) g(x)=
x*+1
b) Obtenga la ecuación de la recta tangente a la gráfica de la función h(x)=x?+6x+5 en el
punto de abscisa x =—2. Represente gráficamente la función h y la recta tangente hallada.
SOCIALES Il. 2018. RESERVA 2. EJERCICIO 2. OPCION A"
MATES_CCSS,2018,Funciones CCSS,Reserva 2,"Ejercicio 2, Opción B","Ñ 2. ax A
Se considera la función f(x)= br+1 con a y b números reales.
Xx +
a) Calcule los valores de a y b , sabiendo que f(-1)=1 y que en el punto de abscisa x=0 la
recta tangente a la gráfica de f es paralela a la recta y =2x+1.
b) Para a=b=1, halle la ecuación de sus asíntotas.
SOCIALES Il. 2018 RESERVA 2. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2018,Funciones CCSS,Reserva 3,"Ejercicio 2, Opción A","Los costes de producción de una empresa, en miles de euros, dependen de la cantidad de
producto fabricada x, medida en toneladas, según la función f(x)=30-9x+6x*—x*. La
capacidad máxima de producción es de 2 toneladas.
a) Obtenga los intervalos de crecimiento y decrecimiento de la función de costes de la empresa.
b) Determine la cantidad que la empresa debe producir para minimizar los costes. ¿Cuál sería
dicho coste mínimo?
e) ¿Con qué producción la empresa tiene unos costes de producción máximos?
SOCIALES IL. 2018 RESERVA 3. EJERCICIO 2 OPCIÓN A"
MATES_CCSS,2018,Funciones CCSS,Reserva 3,"Ejercicio 2, Opción B","Se considera la función f(x)= * si —-1<x<0
x+2
x?—bx si x>0
a) Calcule a y b para que la función sea continua y derivable en x=-1 y x=0
1
b) Para a=2 y b =-3 estudie su monotonía.
SOCIALES Il. 2018. RESERVA 3. EJERCICIO 2. OPCIÓN B"
MATES_CCSS,2018,Funciones CCSS,Reserva 4,"Ejercicio 2, Opción A",": 0% si x<3
Se considera la función f(x)=
=x?*+7x-10 si x>3
a) Estudie la continuidad y la derivabilidad de la función f
b) Calcule los puntos de corte de la gráfica de f con los ejes de coordenadas.
e) Calcule las asíntotas de f, en caso de que existan.
SOCIALES Il. 2018 RESERVA 4. EJERCICIO 2. OPCIÓN A"
MATES_CCSS,2018,Funciones CCSS,Reserva 4,"Ejercicio 2, Opción B","3 1) 2
De"" (x?-5)? =e+D""
Fx) ( ) g(x) In(r7+2)
x+10
b) Obtenga la ecuación de la recta tangente a la gráfica de la función h(x)= 5 en el punto
x+
de abscisa x=0
SOCIALES Il. 2018. RESERVA 4. EJERCICIO 2. OPCION B"
MATES_CCSS,2018,Funciones CCSS,Septiembre,"Ejercicio 2, Opción A","El consumo de cereales en una ciudad, en miles de toneladas, viene dado por la función
c(t)=t*-15t?+631+10, para 0<1<12, donde £ representa el tiempo.
a) ¿En qué instante se alcanza el máximo consumo de cereales y cuántas toneladas se consumen
en ese momento?.
b) ¿En qué intervalo de tiempo decrece el consumo de cereales?.
c) Represente gráficamente la función.
SOCIALES Il. 2018. SEPTIEMBRE. EJERCICIO 2. OPCIÓN A"
Mates CCSS,2018,Funciones CCSS,Septiembre,"Ejercicio 2, Opción B","El beneficio, en miles de euros, que ha obtenido una almazara a lo largo de 50 años viene dado
0.041? +2.4t si 0<t<40
por la expresión: B(t)=+ 401-320
, si 40<t<50
Donde t es el tiempo transcurrido.
a) Estudie la continuidad y derivabilidad de la función B(t) en el intervalo [0,50] .
b) Estudie la monotonía de la función B(t) y determine en qué momento fueron mayores los
beneficios de la almazara, así como el beneficio máximo.
c) Represente la gráfica de la función y explique la evolución del beneficio.
SOCIALES II. 2018. SEPTIEMBRE. EJERCICIO 2. OPCION B"
Mates CCSS,2016,Funciones CCSS,Junio,"Ejercicio 2, Opción A","a) Calcule los valores de a y b para que la función f (x) sea derivable en el punto de abscisa x = 1
b) Para a = 1 y b = 2 , estudie su monotonía y determine las ecuaciones de sus asíntotas, si existen"
